API_Url	Response time with 1 users (Seconds)	Status Code with 1 users	No of records per user	Data Transferred per User	Timestamp
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Mobile%20XGA%20Projector%20EX321U-ST'&$top=10	4.11800003052	200	1	0.000626953125MB	2017-06-14 22:14:31.815000
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Pro%20Tablet%2010%20EE%20G1'&$top=10	5.06900000572	200	2	0.0011005859375MB	2017-06-14 22:14:36.885000
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Color%20Laser%20Printer%20%28Networked%29%203130cn'&$top=10	5.50300002098	200	1	0.0006123046875MB	2017-06-14 22:14:42.388000
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Flat%20Panel%20Monitor%20P1913B'&$top=10	5.07299995422	200	1	0.0006005859375MB	2017-06-14 22:14:47.462000
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Proventia%20Network%20Anomaly%20%20Detection%20System%20AD200'&$top=10	3.85899996758	200	1	0.0006259765625MB	2017-06-14 22:14:51.322000
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Nexus%207000%20Supervisor%20Module%20N7K-SUP1'&$top=10	5.15199995041	200	1	0.000623046875MB	2017-06-14 22:14:56.475000
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'LabelWriter%20450%20Twin%20Turbo'&$top=10	3.68799996376	200	1	0.000607421875MB	2017-06-14 22:15:00.164000
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Flat%20Panel%20Monitor%203007WFP'&$top=10	5.0110001564	200	1	0.0006015625MB	2017-06-14 22:15:05.176000
http://vm195w/bdna-api/odata/CAT_HW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Bravo%204100%20Series%20Disc%20Printers%20and%20Publishers%204101'&$top=10	5.46499991417	200	1	0.0006474609375MB	2017-06-14 22:15:10.641000
http://vm195w/bdna-api/odata/CAT_SW_VERSION?$count=true&$top=10	1.36100006104	200	10	0.004244140625MB	2017-06-14 22:15:12.003000
http://vm195w/bdna-api/odata/CAT_SW_VERSION?$count=true&$expand=CAT_SW_PRODUCT&$top=10	18.870000124	200	10	0.009859375MB	2017-06-14 22:15:30.874000
http://vm195w/bdna-api/odata/CAT_SW_VERSION?$count=true&$filter=VERSION eq '2016.09.22'&$expand=CAT_SW_PRODUCT&$top=10	17.1819999218	200	0	0.000115234375MB	2017-06-14 22:15:50.819000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$top=10	2.19000005722	200	10	0.0031064453125MB	2017-06-14 22:15:53.010000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Renewal%3B%20Support'&$top=10	2.09400010109	200	1	0.0004228515625MB	2017-06-14 22:15:56.664000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Subscription%3B%20Support%3B%20Trade-up'&$top=10	2.63300013542	200	1	0.0004375MB	2017-06-14 22:15:59.298000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance%3B%20Subscription%3B%20Support%3B%20Upgrade'&$top=10	2.02099990845	200	1	0.0004580078125MB	2017-06-14 22:16:01.320000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Subscription%20Advantage'&$top=10	2.81199979782	200	1	0.0004287109375MB	2017-06-14 22:16:04.133000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Enablement'&$top=10	5.67199993134	200	1	0.0004169921875MB	2017-06-14 22:16:09.806000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Support'&$top=10	2.29399991035	200	1	0.0004228515625MB	2017-06-14 22:16:12.100000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Subscription%20Advantage'&$top=10	2.00899982452	200	1	0.0004375MB	2017-06-14 22:16:14.110000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Reinstatement'&$top=10	2.10500001907	200	1	0.000419921875MB	2017-06-14 22:16:16.217000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance'&$top=10	2.04200005531	200	1	0.0004267578125MB	2017-06-14 22:16:18.260000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance%3B%20Renewal%3B%20Subscription'&$top=10	2.7650001049	200	1	0.00044921875MB	2017-06-14 22:16:21.026000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Renewal%3B%20Support'&$top=10	2.37400007248	200	1	0.000431640625MB	2017-06-14 22:16:23.401000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Subscription%3B%20Support'&$top=10	1.40300011635	200	1	0.000427734375MB	2017-06-14 22:16:24.805000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%20Advantage'&$top=10	2.6360001564	200	1	0.0004248046875MB	2017-06-14 22:16:27.443000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance%3B%20Subscription%3B%20Support'&$top=10	2.31599998474	200	1	0.00044921875MB	2017-06-14 22:16:29.760000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Maintenance%3B%20Renewal%3B%20Subscription'&$top=10	1.33800005913	200	1	0.0004404296875MB	2017-06-14 22:16:31.099000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Maintenance%3B%20Subscription'&$top=10	2.32300019264	200	1	0.000431640625MB	2017-06-14 22:16:33.423000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Subscription%3B%20Support'&$top=10	2.70199990273	200	1	0.0004365234375MB	2017-06-14 22:16:36.126000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance%3B%20Renewal%3B%20Subscription%3B%20Support'&$top=10	2.39900016785	200	1	0.0004580078125MB	2017-06-14 22:16:38.525000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Support'&$top=10	1.13199996948	200	1	0.0004140625MB	2017-06-14 22:16:39.658000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance%3B%20Support'&$top=10	2.25600004196	200	1	0.000435546875MB	2017-06-14 22:16:41.915000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Renewal%3B%20Subscription'&$top=10	2.74100017548	200	1	0.000427734375MB	2017-06-14 22:16:44.657000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Subscription%3B%20Upgrade'&$top=10	1.6819999218	200	1	0.000427734375MB	2017-06-14 22:16:46.340000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Upsell'&$top=10	2.00200009346	200	1	0.0004130859375MB	2017-06-14 22:16:48.344000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Trade-up'&$top=10	2.24399995804	200	1	0.0004150390625MB	2017-06-14 22:16:50.589000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Support%20Advantage'&$top=10	2.59500002861	200	1	0.0004248046875MB	2017-06-14 22:16:53.185000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Subscription'&$top=10	0.973999977112	200	1	0.000427734375MB	2017-06-14 22:16:54.161000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Software%20Assurance'&$top=10	2.16700005531	200	1	0.0004248046875MB	2017-06-14 22:16:56.329000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Step-up'&$top=10	2.72399997711	200	1	0.0004140625MB	2017-06-14 22:16:59.054000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Cross-grade%20%28XGRD%29'&$top=10	1.75499987602	200	1	0.0004248046875MB	2017-06-14 22:17:00.810000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Maintenance%3B%20Support'&$top=10	1.22699999809	200	1	0.0004267578125MB	2017-06-14 22:17:02.038000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$top=10	2.59299993515	200	10	0.0032763671875MB	2017-06-14 22:17:04.632000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'CD%2FDVD'&$top=10	1.95900011063	200	1	0.0004306640625MB	2017-06-14 22:17:13.341000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Floppy%20Disk%20%283.5%22%29'&$top=10	2.62400007248	200	1	0.000443359375MB	2017-06-14 22:17:15.966000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'CD-ROM'&$top=10	1.77800011635	200	1	0.0004306640625MB	2017-06-14 22:17:17.746000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Emailed%20Key'&$top=10	1.87199997902	200	1	0.000435546875MB	2017-06-14 22:17:19.620000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Tape%20Cartridge%20%283480%29'&$top=10	2.30200004578	200	1	0.0004453125MB	2017-06-14 22:17:21.923000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'PC%20Card'&$top=10	2.65899991989	200	1	0.000431640625MB	2017-06-14 22:17:24.583000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'SIM%20Card'&$top=10	0.578999996185	200	1	0.0004326171875MB	2017-06-14 22:17:25.163000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Flash%20Drive'&$top=10	0.549000024796	200	1	0.000435546875MB	2017-06-14 22:17:25.713000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Preinstalled'&$top=10	0.546000003815	200	1	0.0004365234375MB	2017-06-14 22:17:26.260000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Blu-ray%20Disc'&$top=10	0.549000024796	200	1	0.0004365234375MB	2017-06-14 22:17:26.810000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Download'&$top=10	0.544999837875	200	1	0.0004326171875MB	2017-06-14 22:17:27.356000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Electronic'&$top=10	2.29799985886	200	1	0.0004345703125MB	2017-06-14 22:17:29.655000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Universal%20Media%20Disc%20%28UMD%29'&$top=10	2.41700005531	200	1	0.0004501953125MB	2017-06-14 22:17:32.073000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Volume%20License%20Certificate'&$top=10	1.22300004959	200	1	0.0004501953125MB	2017-06-14 22:17:33.297000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Email'&$top=10	2.20299983025	200	1	0.0004296875MB	2017-06-14 22:17:35.501000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'NVG%20Card'&$top=10	2.68299984932	200	1	0.0004326171875MB	2017-06-14 22:17:38.185000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Secure%20Digital%20%28SD%29%20Card'&$top=10	0.577999830246	200	1	0.0004482421875MB	2017-06-14 22:17:38.764000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'miniSD%20Card'&$top=10	0.55999994278	200	1	0.000435546875MB	2017-06-14 22:17:39.325000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Floppy%20Disk%20%285.25%22%29'&$top=10	0.516999959946	200	1	0.0004443359375MB	2017-06-14 22:17:39.843000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Flash%20Card'&$top=10	0.52899980545	200	1	0.0004345703125MB	2017-06-14 22:17:40.373000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'microSD%20Card'&$top=10	1.58999991417	200	1	0.0004365234375MB	2017-06-14 22:17:41.964000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'CompactFlash%20%28CF%29%20Card'&$top=10	1.19800019264	200	1	0.0004462890625MB	2017-06-14 22:17:43.163000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Cartridge'&$top=10	0.526999950409	200	1	0.00043359375MB	2017-06-14 22:17:43.692000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Hardware%20Key'&$top=10	0.550999879837	200	1	0.0004365234375MB	2017-06-14 22:17:44.244000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'USB%20Drive'&$top=10	0.542000055313	200	1	0.00043359375MB	2017-06-14 22:17:44.787000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Flash%20Memory'&$top=10	0.538999795914	200	1	0.0004365234375MB	2017-06-14 22:17:45.327000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'MultiMediaCard%20%28MMC%29'&$top=10	2.22199988365	200	1	0.0004443359375MB	2017-06-14 22:17:47.550000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'DVD-ROM'&$top=10	2.3029999733	200	1	0.000431640625MB	2017-06-14 22:17:49.854000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'Tape%20Cartridge%20%283590%29'&$top=10	1.10800004005	200	1	0.0004453125MB	2017-06-14 22:17:50.963000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_DIST_MEDIA?$count=true&$filter=DISTRIBUTION_MEDIA eq 'License%20Card'&$top=10	2.21200013161	200	1	0.0004365234375MB	2017-06-14 22:17:53.176000
http://vm195w/bdna-api/odata/CAT_HW_LIC_ADDITIONAL_SW?$count=true&$top=10	2.32500004768	200	10	0.0051376953125MB	2017-06-14 22:17:55.502000
http://vm195w/bdna-api/odata/CAT_HW_LIC_ADDITIONAL_SW?$count=true&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION,CAT_MANUFACTURER&$top=10	40.6840000153	200	10	0.0251171875MB	2017-06-14 22:18:36.187000
http://vm195w/bdna-api/odata/DISC_MONITORS?$count=true&$top=10	2.76900005341	200	10	0.0048564453125MB	2017-06-14 22:18:38.958000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$top=10	2.83800005913	200	10	0.006150390625MB	2017-06-14 22:18:41.796000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'TANDBERG%20MXP%20Series%206000'&$top=10	2.69400000572	200	0	0.00012109375MB	2017-06-14 22:18:46.923000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Nexus%207000%2018-Slot%20Chassis%2046Gbps%2FSlot%20Fabric%20Module%20N7K-C7018-FAB-1'&$top=10	2.60599994659	200	0	0.00012109375MB	2017-06-14 22:18:49.530000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq '7000%20Series%20Cloud%20Services%20Controller%207005'&$top=10	0.960000038147	200	0	0.00012109375MB	2017-06-14 22:18:50.491000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Aficio%20Multifunction%20%28Networked%29%20MP%20C5502'&$top=10	2.26999998093	200	0	0.00012109375MB	2017-06-14 22:18:52.762000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Exadata%20Database%20Machine%20X4-2'&$top=10	2.5	200	0	0.00012109375MB	2017-06-14 22:18:55.263000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'TS7740%20Virtualization%20Engine%20V06'&$top=10	0.980999946594	200	0	0.00012109375MB	2017-06-14 22:18:56.244000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Aspire%20%28Desktop%29%20Z5700'&$top=10	2.12200021744	200	0	0.00012109375MB	2017-06-14 22:18:58.367000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Designjet%204520%20Printer%20series%204520%20%2842%20in%29'&$top=10	2.08200001717	200	0	0.00012109375MB	2017-06-14 22:19:00.450000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Flat%20Panel%20Monitor%20E1912H'&$top=10	3.04999995232	200	0	0.00012109375MB	2017-06-14 22:19:03.501000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'ProLiant%20DL385%20G2%20Server'&$top=10	1.37099981308	200	0	0.00012109375MB	2017-06-14 22:19:04.873000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Label%20Printer%20SP212'&$top=10	2.21899986267	200	0	0.00012109375MB	2017-06-14 22:19:07.093000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Sourcefire%20Series%203%207000%20Series%203D7010'&$top=10	2.90600013733	200	0	0.00012109375MB	2017-06-14 22:19:09.999000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'IP%20Phone%207800%20Series%207861'&$top=10	3.17199993134	200	0	0.00012109375MB	2017-06-14 22:19:13.172000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'ReadyNAS%203200%20RN12P0620'&$top=10	2.28499984741	200	0	0.00012109375MB	2017-06-14 22:19:15.458000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'IntellaFlex%203036-XR%20Network%20Monitoring%20Switch%20ACI-3036-XR-AC'&$top=10	2.25899982452	200	0	0.00012109375MB	2017-06-14 22:19:17.718000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'FastIron%20Edge%20X%20Series%20Switch%20FESX424'&$top=10	4.29999995232	200	0	0.00012109375MB	2017-06-14 22:19:22.019000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'MacBook%20Pro%20ME665LL%2FA'&$top=10	2.1400001049	200	0	0.00012109375MB	2017-06-14 22:19:24.160000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'ClearPass%20Policy%20Manager%2025K'&$top=10	2.8180000782	200	0	0.00012109375MB	2017-06-14 22:19:26.979000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Wireless-N%20Selectable-Band%20Access%20Point%20with%20Power%20over%20Ethernet%20WAP321'&$top=10	2.59299993515	200	0	0.00012109375MB	2017-06-14 22:19:29.574000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'NetScaler%20Platform%20VPX%20200'&$top=10	1.84599995613	200	0	0.00012109375MB	2017-06-14 22:19:31.421000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'FortiGate%201000%20Series%201000A'&$top=10	2.91700005531	200	0	0.00012109375MB	2017-06-14 22:19:34.339000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Digital%20Multimedia%20Projector%20XL2U'&$top=10	1.75	200	0	0.00012109375MB	2017-06-14 22:19:36.090000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Mobility%20Controller%20RFS7000'&$top=10	2.15499997139	200	0	0.00012109375MB	2017-06-14 22:19:38.246000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'RSA%20SecurID%20Appliance%20250'&$top=10	2.57699990273	200	0	0.00012109375MB	2017-06-14 22:19:40.824000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'IN1100%20Series%20Projector%20IN1100'&$top=10	1.83800005913	200	0	0.00012109375MB	2017-06-14 22:19:42.663000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Mirage%20Series'&$top=10	1.67299985886	200	0	0.00012109375MB	2017-06-14 22:19:44.336000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Compaq%202500%20Notebook%20PC%202510p'&$top=10	0.538000106812	200	0	0.00012109375MB	2017-06-14 22:19:44.875000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Galaxy%20Note%203%20SM-N900P'&$top=10	0.536000013351	200	0	0.00012109375MB	2017-06-14 22:19:45.412000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq '4big%20Quadra%20USB%203.0'&$top=10	2.87999987602	200	0	0.00012109375MB	2017-06-14 22:19:48.293000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Designjet%20T1120%20Printer%20series%20T1120%20%2844%20in%29'&$top=10	2.63400006294	200	0	0.00012109375MB	2017-06-14 22:19:50.928000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRODUCT?$count=true&$expand=CAT_T_MANUFACTURER,CAT_T_SW_PRODUCT,CAT_T_TAXONOMY2012&$top=10	2.80799984932	200	10	0.029125MB	2017-06-14 22:19:53.738000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_METRICS?$count=true&$top=10	1.88399982452	200	10	0.0038544921875MB	2017-06-14 22:19:55.623000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_METRICS?$count=true&$expand=CAT_T_SW_LIC_METRIC&$top=10	1.56299996376	200	10	0.007353515625MB	2017-06-14 22:19:57.187000
http://vm195w/bdna-api/odata/CAT_HW_LIC_TYPE?$count=true&$top=10	0.614000082016	200	8	0.002513671875MB	2017-06-14 22:19:57.802000
http://vm195w/bdna-api/odata/CAT_HW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance%3B%20Support'&$top=10	1.46799993515	200	0	0.0001162109375MB	2017-06-14 22:19:59.916000
http://vm195w/bdna-api/odata/CAT_HW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Renewal%3B%20Support'&$top=10	1.75099992752	200	0	0.0001162109375MB	2017-06-14 22:20:01.668000
http://vm195w/bdna-api/odata/CAT_HW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Subscription%3B%20Upgrade'&$top=10	2.37999987602	200	0	0.0001162109375MB	2017-06-14 22:20:04.050000
http://vm195w/bdna-api/odata/CAT_HW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance%3B%20Renewal%3B%20Subscription'&$top=10	2.5649998188	200	0	0.0001162109375MB	2017-06-14 22:20:06.616000
http://vm195w/bdna-api/odata/CAT_HW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'Renewal%3B%20Support'&$top=10	0.90299987793	200	0	0.0001162109375MB	2017-06-14 22:20:07.520000
http://vm195w/bdna-api/odata/CAT_HW_LIC_TYPE?$count=true&$filter=LICENSE_TYPE eq 'License%3B%20Maintenance%3B%20Renewal%3B%20Subscription%3B%20Support'&$top=10	2.85500001907	200	0	0.0001162109375MB	2017-06-14 22:20:10.376000
